avg_waiting_time,waiting_time_car,waiting_time_bicycle,waiting_time_bus,waiting_time_pedestrian,sync_success_rate,pedestrian_phase_count,reward_waiting_avg,reward_flow_avg,reward_sync_avg,reward_co2_avg,reward_equity_avg,reward_safety_avg,reward_pedestrian_avg,safety_violation_count,safety_violation_rate,ped_demand_ignored_count,ped_demand_ignored_rate
35.04667853067679,51.425028438419425,33.52354851259329,1.0416666666666667,0.014617722109189712,0.4036111111111111,952,-6.821555131145531,0.20794434557769342,0.020180555555555552,-0.008505374222412524,-0.007280406304810022,-0.23416666666666666,-0.3008888888888888,843,0.23416666666666666,0,0.0
7.892512348574335,31.233879617646167,6.174131027899104,1.3888888888888888,0.01470618673386897,0.3988888888888889,981,-1.3136533945848239,0.43422906376188053,0.019944444444444445,-0.009193638157118999,-0.02020250899845287,-0.1986111111111111,-0.29511111111111105,715,0.1986111111111111,0,0.0
18.522889758065656,26.383848383620375,36.18577583615103,0.8888888888888888,0.028219386592491624,0.4241666666666667,943,-3.176456632125929,0.3456425853494528,0.021208333333333333,-0.002162135929336452,-0.006437152814783146,-0.205,-0.28888888888888886,738,0.205,0,0.0
13.117892500502258,29.867441531415558,8.028418678285396,0.7361111111111112,0.008953933459056297,0.43,845,-1.9553374083914066,0.3906842291624812,0.0215,-0.014763848408830552,-0.01747223781334874,-0.19611111111111112,-0.2595555555555556,706,0.19611111111111112,0,0.0
21.043962030317864,43.34692320417084,30.35557282339821,1.4402777777777778,0.013317864381968116,0.4161111111111111,880,-4.090158555716145,0.32463364974735115,0.020805555555555556,-0.006194347010069493,-0.006480733419809627,-0.2286111111111111,-0.28288888888888886,823,0.2286111111111111,0,0.0
21.412200040885132,26.147808632304013,32.1474096086332,0.5833333333333334,0.013173626742102236,0.42777777777777776,888,-3.45324532154696,0.32156499965929053,0.021388888888888884,-0.0036218615734680023,-0.007166354275459345,-0.21166666666666667,-0.274,762,0.21166666666666667,0,0.0
16.698679678501563,34.62600513498932,31.82177596976046,0.6834722222222223,0.028856467629640038,0.4311111111111111,869,-3.4120782531009537,0.36084433601248694,0.021555555555555553,-0.00406538455405983,-0.004042895449171553,-0.21833333333333332,-0.27155555555555555,786,0.21833333333333332,0,0.0
23.708993493597315,52.96374926257841,32.672823973158515,3.9384722222222224,0.02301713613538448,0.43194444444444446,898,-5.35249654917737,0.3024250542200224,0.021597222222222223,-0.008029036593355741,-0.00814873557956239,-0.24416666666666667,-0.30333333333333334,879,0.24416666666666667,0,0.0
30.170652837104733,49.49984147732414,32.61862858671368,0.48138888888888887,0.016004645714471837,0.45861111111111114,678,-5.926007544612032,0.24857789302412722,0.022930555555555555,-0.010793557496870084,-0.00766475641304235,-0.2625,-0.24444444444444444,945,0.2625,0,0.0
20.640414042427405,53.64359350048196,28.98194433821438,1.0138888888888888,0.02653852344413479,0.45416666666666666,769,-4.84499925327505,0.32799654964643826,0.022708333333333334,-0.007714227895403789,-0.010193504435951021,-0.24416666666666667,-0.26799999999999996,879,0.24416666666666667,0,0.0
12.034782798525496,29.566668987714138,12.49667587776035,1.0972222222222223,0.0132102896974427,0.4563888888888889,692,-1.7813142373679578,0.3997101433456208,0.02281944444444444,-0.010068933513747741,-0.013027526656154477,-0.24305555555555555,-0.24355555555555555,875,0.24305555555555555,0,0.0
1.5421590267383005,16.453435663442942,8.411329249390768,0.4722222222222222,0.03337081149526433,0.45944444444444443,828,-0.213815001463639,0.4871486747771808,0.022972222222222224,-0.002804939831409961,-0.01088506118718928,-0.15166666666666667,-0.23622222222222225,546,0.15166666666666667,0,0.0
26.359374392619614,51.91188381967384,9.698218997444497,1.3611111111111112,0.01254183900776945,0.4572222222222222,793,-5.166058562602553,0.2803385467281698,0.022861111111111113,-0.012611080198014083,-0.02052450836951928,-0.22083333333333333,-0.2588888888888889,795,0.22083333333333333,0,0.0
10.129602175749488,19.643255812636458,32.15360506227759,0.4583333333333333,0.027880527643545087,0.4658333333333333,820,-1.7841138945802615,0.41558664853542093,0.023291666666666665,-0.001812456909392055,-0.012082915680560807,-0.18305555555555555,-0.2524444444444444,659,0.18305555555555555,0,0.0
36.71617628582069,52.807868544030086,32.836381990366036,0.43069444444444444,0.020206211742399068,0.4938888888888889,623,-7.113225748817863,0.1940556706808988,0.024694444444444446,-0.011394157204483422,-0.008746603520532735,-0.25666666666666665,-0.22555555555555556,924,0.25666666666666665,0,0.0
4.229176001964391,15.376616999745488,8.595469990571047,1.0777777777777777,0.016424136149464346,0.45111111111111113,684,-0.564512297696583,0.4647568666502967,0.022555555555555558,-0.005945859748146301,-0.00973771056991937,-0.23222222222222222,-0.22644444444444445,836,0.23222222222222222,0,0.0
12.395645095744625,40.43273261946457,27.88369441411551,0.16666666666666666,0.030005022083634886,0.4486111111111111,687,-2.9650375695844944,0.3967029575354614,0.022430555555555554,-0.004438185721948838,-0.006708007001351674,-0.2425,-0.24177777777777776,873,0.2425,0,0.0
10.803161420729074,36.084212220169505,9.731973748726091,1.5065277777777777,0.025382224406752318,0.4419444444444444,618,-2.0418772752738,0.4099736548272577,0.022097222222222223,-0.00782317325850468,-0.01747529490762416,-0.26222222222222225,-0.2197777777777778,944,0.26222222222222225,0,0.0
7.1341613248922515,35.984961584942134,9.845796664916447,2.1995833333333334,0.01786422160671691,0.4538888888888889,686,-1.4260220193916686,0.4405486556258979,0.02269444444444444,-0.005781087293606881,-0.016961878276332783,-0.235,-0.23577777777777784,846,0.235,0,0.0
25.830387983705876,46.53838339523173,30.54310072416333,3.4029166666666666,0.02399779486852416,0.45666666666666667,654,-5.0236342076574125,0.284746766802451,0.02283333333333333,-0.00920384216404331,-0.0077977949335509104,-0.24666666666666667,-0.22377777777777783,888,0.24666666666666667,0,0.0
16.372927814297192,37.60958970903956,25.579028202677435,0.9906944444444444,0.021579935151864335,0.44555555555555554,679,-3.1472779720706625,0.3635589348808567,0.02227777777777778,-0.005520719553188069,-0.00633715099884858,-0.23333333333333334,-0.22733333333333336,840,0.23333333333333334,0,0.0
11.67937533150168,24.922434993116852,25.52799174268806,0.7083333333333334,0.025753620946683473,0.4786111111111111,618,-1.8061001037650275,0.402671872237486,0.023930555555555552,-0.004267889286975653,-0.0058419515509406435,-0.2263888888888889,-0.20955555555555558,815,0.2263888888888889,0,0.0
23.91454215540798,48.694594527695585,20.784452094710733,1.7361111111111112,0.015402489633285358,0.455,681,-4.814128262805142,0.3007121487049335,0.022750000000000003,-0.010518863145852689,-0.012916452436928919,-0.24305555555555555,-0.2337777777777778,875,0.24305555555555555,0,0.0
17.444243165299596,20.623443131287708,31.224882014470325,0.4722222222222222,0.01542798512414289,0.48,730,-2.7631969044703357,0.35463130695583667,0.023999999999999997,-0.0026859741735337363,-0.009331185538039345,-0.2025,-0.22533333333333336,729,0.2025,0,0.0
13.767233923405524,34.75210521772895,25.430676559024878,0.5318055555555555,0.037089897796723774,0.4872222222222222,534,-2.373309860475406,0.3852730506382874,0.024361111111111108,-0.004315853961926147,-0.006763343632445612,-0.24833333333333332,-0.19,894,0.24833333333333332,0,0.0
26.086573205052424,38.265766835745666,27.9232764966185,1.0694444444444444,0.020216420426473952,0.465,656,-4.63116744818412,0.2826118899578965,0.023249999999999996,-0.009582327016175654,-0.005946518724977111,-0.2388888888888889,-0.21866666666666668,860,0.2388888888888889,0,0.0
18.19690673781884,40.40119734116479,6.854615322374503,3.5555555555555554,0.01543536230953768,0.4452777777777778,569,-3.1327458403673134,0.3483591105181763,0.022263888888888892,-0.011781118409838417,-0.02099999872765877,-0.2611111111111111,-0.20866666666666667,940,0.2611111111111111,0,0.0
7.852418864712304,19.088679660440857,9.51917871839322,0.9027777777777778,0.01279563477150697,0.49472222222222223,617,-1.148557361373552,0.4345631761273974,0.02473611111111111,-0.009628768324970515,-0.01034924369130021,-0.22944444444444445,-0.21666666666666667,826,0.22944444444444445,0,0.0
9.274761554147792,30.500333656763612,6.011791697660871,2.8656944444444443,0.0197718480392441,0.47944444444444445,451,-1.5224497658070741,0.42271032038210177,0.02397222222222222,-0.009234174255993557,-0.0203184566521307,-0.2877777777777778,-0.1828888888888889,1036,0.2877777777777778,0,0.0
37.8383245257607,53.22715409766141,37.213313294591934,0.75,0.027060146298614793,0.5241666666666667,545,-7.597402772910264,0.18473539001285688,0.026208333333333333,-0.010078524310412399,-0.006605368458781953,-0.2577777777777778,-0.2,928,0.2577777777777778,0,0.0
5.355424606258917,18.54852526254783,4.289805740235953,1.125,0.012816280039105166,0.45166666666666666,445,-0.7250847579741619,0.45537146161450903,0.022583333333333334,-0.00982382979114449,-0.018340609508762765,-0.2838888888888889,-0.17466666666666666,1022,0.2838888888888889,0,0.0
7.846800844254864,10.44753537966356,18.54299189518722,1.0606944444444444,0.019999230681656505,0.4280555555555556,502,-1.0536049557593974,0.4346099929645428,0.021402777777777778,-0.004206577942526621,-0.010270418579715829,-0.2477777777777778,-0.16311111111111112,892,0.2477777777777778,0,0.0
2.5653029359272312,9.079268598573293,5.552429574723053,1.2806944444444444,0.015110725885229243,0.41583333333333333,435,-0.34204039145696413,0.4786224755339398,0.020791666666666667,-0.005472254037122328,-0.00805422981939261,-0.2811111111111111,-0.15822222222222224,1012,0.2811111111111111,0,0.0
2.4158286030110707,8.714888029577686,4.063677525127508,1.2304166666666667,0.01305827743325226,0.37527777777777777,395,-0.32211048040147605,0.47986809497490773,0.01876388888888889,-0.007200651787201087,-0.010870782052645148,-0.2902777777777778,-0.13755555555555557,1045,0.2902777777777778,0,0.0
6.154053617514369,13.859055946445716,2.6332092398200024,2.9504166666666665,0.015150651544827375,0.33305555555555555,446,-0.8205404823352491,0.4487162198540469,0.01665277777777778,-0.011188291326259942,-0.01962512052431904,-0.2677777777777778,-0.14888888888888888,964,0.2677777777777778,0,0.0
4.4188045115510475,8.966527861604272,10.819379140827467,5.454930555555555,0.02526929845235834,0.3238888888888889,361,-0.5896769636684147,0.46317662907040785,0.016194444444444445,-0.005903239867916131,-0.007750628105581112,-0.3036111111111111,-0.12422222222222223,1093,0.3036111111111111,0,0.0
3.6978499502823694,7.714087535734069,3.212879247405126,1.9972222222222222,0.014286426504341148,0.31277777777777777,359,-0.49304666003764935,0.46918458374764693,0.01563888888888889,-0.013199745304175687,-0.012268450470559562,-0.3022222222222222,-0.11644444444444446,1088,0.3022222222222222,0,0.0
7.394498304694341,9.40191731002289,12.251998838400684,2.399861111111111,0.013440184527264613,0.3277777777777778,296,-0.997023078412564,0.4383791807942138,0.01638888888888889,-0.008755808077785626,-0.006810416091842529,-0.3013888888888889,-0.10155555555555557,1085,0.3013888888888889,0,0.0
3.3144208946502993,9.203120492310058,4.550477058469223,3.771203703703704,0.024798727311684938,0.33,349,-0.44192278595337314,0.4723798258779142,0.0165,-0.007439205292683458,-0.01054707976129542,-0.30027777777777775,-0.1148888888888889,1081,0.30027777777777775,0,0.0
3.4191737049330535,5.057277494676053,10.011083361362493,0.8080555555555555,0.02440641007899325,0.34694444444444444,359,-0.45662141812121954,0.4715068857922246,0.017347222222222222,-0.002084526124734,-0.011254443388733344,-0.22972222222222222,-0.10933333333333334,827,0.22972222222222222,0,0.0
1.1472091960942468,6.6461011401940775,4.049452030757498,0.30791666666666667,0.01739037276334757,0.46,456,-0.15296122614589955,0.49043992336588127,0.022999999999999996,-0.0030059539802958085,-0.009676271470042153,-0.21638888888888888,-0.1511111111111111,779,0.21638888888888888,0,0.0
10.39243465712299,6.799399936121227,12.497903946347519,0.8130555555555555,0.011103689312676792,0.3977777777777778,427,-1.4019888609167774,0.41339637785730843,0.019888888888888887,-0.003196516341366704,-0.012406029201309636,-0.20027777777777778,-0.13044444444444445,721,0.20027777777777778,0,0.0
1.6977016782046217,12.03304943320052,4.682275424112234,0.8358333333333333,0.02474397958014662,0.47888888888888886,470,-0.22636793980999897,0.48585248601496145,0.023944444444444442,-0.004025467837512165,-0.013029600166077966,-0.26166666666666666,-0.16955555555555557,942,0.26166666666666666,0,0.0
5.304004587478896,19.680093837228487,3.040035349062021,3.807361111111111,0.03224356992486017,0.40055555555555555,374,-0.7114949243844092,0.45579996177100923,0.020027777777777776,-0.007956259761612476,-0.02163468481417407,-0.26,-0.1257777777777778,936,0.26,0,0.0
13.897485909972408,17.849392540532953,28.22451798299174,0.3611111111111111,0.04787240175261404,0.4938888888888889,385,-2.121585893464659,0.38418761741689655,0.024694444444444442,-0.0025201840708402507,-0.010579165307569315,-0.20444444444444446,-0.12844444444444444,736,0.20444444444444446,0,0.0
11.470239501701204,15.500676469302629,26.938388526849714,1.1577777777777778,0.052538557000098546,0.45166666666666666,372,-1.7228440231988678,0.4044146708191566,0.022583333333333334,-0.0023602305274595015,-0.011064341164110498,-0.22694444444444445,-0.12177777777777778,817,0.22694444444444445,0,0.0
14.196208905647678,14.415123195274274,20.776999395653377,0.9520833333333333,0.012747946495643142,0.4011111111111111,334,-2.0158357400092175,0.3816982591196027,0.020055555555555556,-0.004958959728264712,-0.01180724333462506,-0.2436111111111111,-0.11511111111111111,877,0.2436111111111111,0,0.0
2.838699352357721,12.116441819299665,3.6106707022911673,0.5155555555555555,0.01458212974503517,0.4766666666666667,310,-0.4155365153294483,0.4763441720636856,0.02383333333333333,-0.006298858538655014,-0.013774736879328725,-0.2847222222222222,-0.1188888888888889,1025,0.2847222222222222,0,0.0
